feat_1,feat_2,QI_1,QI_2,sensitive_attr,Group,target
0.10152119895500408,-0.6138645860100052,1966,4810,0,0,0
-0.5483314995043759,-0.365321137412898,2465,2815,1,1,0
-0.17914269402804228,-0.3139141108136478,3855,3576,1,1,0
0.5965730359508001,2.7055109819429557,1350,2006,0,0,1
-0.12641814209206145,-1.036320519470537,3296,4028,0,0,0
-0.8267282283030266,-1.603524086323339,112,1632,0,0,0
0.9578064496667424,0.6480412658190713,3133,3510,1,1,1
-1.4086168420094822,-1.1492323704677028,263,2707,1,1,0
0.19882660584220063,-1.272389070990744,1393,1029,1,1,0
0.6798988728068844,-0.061475998879864734,1878,1738,0,0,1
1.077019635040832,2.6938735915059664,1186,3149,0,0,1
0.715431845492282,-1.329104490143472,3071,3675,1,1,1
-1.3194995199630708,-0.07069642330372543,56,633,0,0,0
-0.7853309325413342,0.22044210992762972,1309,528,1,1,0
-0.2399993305985407,0.7220673389998506,695,4800,1,1,1
-0.7687105669375421,1.3656777950145087,2952,2534,0,0,1
0.05068227971349866,-0.14215603235501512,1726,853,0,0,0
1.4730329116739238,1.3379785786511902,2091,1581,1,1,1
0.846258982242155,-0.5170251184998798,3869,682,1,1,1
-0.6694691525307611,-0.38843724519700157,319,3500,1,1,0
-0.5496438095535214,2.9292091618382634,4320,4928,0,0,1
-0.8146307267830368,-1.9687948554553802,682,324,0,0,0
-0.45979818905887926,0.7863430468956198,3841,1490,1,1,1
0.7481419586677803,-0.8312864483796316,3213,1020,1,1,1
-0.5443198802298016,-1.4344463282701831,2002,1273,0,0,0
0.8857762531725963,0.49927674960045015,4782,2166,0,0,1
-1.9570484854493055,0.4965827218183983,4150,1288,0,0,0
-0.004365923714592448,-0.19384125810387795,286,4500,0,0,0
0.9458967416399111,-0.6204298562288542,1888,750,0,0,1
0.18410067743524242,-0.3001462064802841,2337,4691,1,1,1
0.712199912531462,-0.5519909522900345,2520,962,0,0,1
0.04766378756804217,0.4695358297286781,2277,2458,1,1,1
2.736895240660938,-0.10560478336319155,2127,3749,1,1,1
-0.6983202730520661,1.5019487415613926,3499,1430,1,1,1
0.10229746078019124,-0.41788041942515386,4211,2794,1,1,1
-1.167482708599198,0.04427955806774739,2083,527,1,1,0
-1.099156278150707,-0.4454815788548714,736,3189,0,0,0
0.3069919662122596,0.491446700317488,4801,1847,1,1,1
-1.4965062973531946,-0.4006162743555734,336,2809,0,0,0
1.0072188279251313,-0.38790720264039297,2596,2603,0,0,1
1.4713344209476535,-0.37630323317522985,2771,1907,1,1,1
0.07002024501313416,-0.7238964055855656,3704,4227,0,0,0
-1.186357017293737,-0.9181586502280452,4404,1813,0,0,0
1.2572363026620326,-1.0615416374575428,1071,2373,1,1,1
0.2270999108526293,0.9124336529314592,2290,4507,0,0,1
0.271496319783725,-0.6973486697457589,1672,4766,0,0,0
-0.08955132906688115,0.46507249670140427,4083,3334,1,1,1
0.8241620748471093,-0.8846426367722723,4250,140,0,0,1
0.019978188857010627,-0.8884059776794719,4113,1921,1,1,0
0.5738335814621356,0.12501125748935824,4408,3340,0,0,1
-0.7581037828766575,1.2086183680346416,3366,2421,0,0,0
-0.7522229909848623,0.3149830512488556,1488,4751,0,0,0
-1.4275879989374152,-0.5169194108459627,498,732,0,0,0
-0.01681800587466938,-0.25081195654042115,4382,767,0,0,0
-2.015185319390651,-0.08261370037984185,3479,1341,1,1,0
-1.0422508617633623,-0.15012802043987408,2581,3128,1,1,0
-1.5414317142522602,-1.05110239702573,3123,2686,1,1,0
0.4901964863245647,-0.8597965961896696,2921,4514,1,1,1
1.5346326616215846,-1.9740426772891442,4377,1139,1,1,1
-0.6636470389050104,0.04591202868248534,2644,1701,0,0,0
0.8992652014322302,-0.4967554644788169,4286,4868,0,0,1
0.0260490166916093,-1.5937134251593894,4040,1459,0,0,0
0.7525639883434602,0.25478366285828585,2034,1298,0,0,1
-0.6562667135227964,0.9137368801300803,1022,4807,0,0,0
-1.0511236997931308,-0.505679808029916,2282,4143,0,0,0
0.7386937012595242,0.09413420355421104,4886,4652,0,0,1
0.8873467435614552,-0.8792017067909448,4219,3945,1,1,1
1.2177862731325333,0.4336443516387628,3063,3471,1,1,1
0.4401191059053152,0.4358303257465233,4365,1982,1,1,1
0.4212318973327937,0.17138264706115186,665,2600,1,1,1
-0.19806942351839388,-0.5833645577082207,3932,1402,0,0,0
0.7415818426279421,-0.7374622993997898,2638,3959,0,0,1
1.491902470014874,-0.1806000988198865,3176,2643,0,0,1
1.004663694002992,0.6712976544500473,4265,3744,1,1,1
-0.26981866053006043,0.11773158027539296,3121,2947,1,1,1
-1.07914776851372,0.8021637357380101,1017,4695,1,1,0
-0.01215493570289544,1.1024492916008404,557,2674,1,1,1
-0.010134673036416022,-1.3948352170137412,2399,921,1,1,0
1.7743132206476375,-0.4080238707089439,1207,1700,1,1,1
-0.6052591677229432,-0.5360198854169508,2005,3971,1,1,0
-2.2450385930962233,0.8607816136256417,2656,1360,0,0,0
0.46075994226761535,0.8555785270991859,2135,1435,1,1,1
0.3181371281809018,-1.0302044822427026,1510,1777,0,0,0
0.9070502397220507,-1.4296022538668678,1736,3028,0,0,1
-1.071696126266052,-2.418601024431618,245,3560,1,1,0
1.569377781560994,0.20082470933972446,1163,2034,1,1,1
-1.0571267198076237,1.8786761923917015,3362,1584,0,0,1
0.33727075377233523,0.26140212535632834,266,2864,0,0,1
1.5908854374324362,1.7140799277866678,2366,3996,0,0,1
1.3170347405398237,0.4246174083707045,1114,2392,0,0,1
-1.0267194013365206,-0.24447981157954463,63,4243,1,1,0
0.8225503238658103,-0.11691438261499185,2592,172,0,0,1
1.3150958369354167,-0.2006360532379844,2788,3201,0,0,1
-2.449021596304884,-1.0190113714254179,2757,2180,1,1,0
1.261716544695766,-0.2990916662501154,3011,1696,1,1,1
-0.8321125488975816,-0.703807966024807,3076,1586,0,0,0
-0.2747527311365315,-0.46047725065870726,2998,2340,0,0,0
-0.9922025424264592,-0.3238019698372452,2815,1655,1,1,0
-1.632737398049615,-0.04285561520503688,2259,276,1,1,0
-1.9132717877122474,1.2309717984014685,4958,13,0,0,0
-0.36817127809900707,-0.1285089918713655,3204,3772,0,0,0
-0.6031055321011212,0.5923529879914828,1237,752,1,1,0
-0.7173014044427158,0.011141232000205972,103,2218,1,1,0
0.6220491822384565,-0.6126968236133342,2643,2650,1,1,1
-0.2145669274039708,-0.7189137329854415,272,3895,0,0,0
0.28569304068922663,-1.624632174259839,508,2619,0,0,0
-0.480397945874147,0.5948509688363617,2226,2855,0,0,0
0.596194040147539,1.7245169595867118,4933,3024,1,1,1
0.460080175085703,2.808898163552674,2441,1897,1,1,1
-0.7349226819441882,1.3012488756305731,865,2524,1,1,1
-2.7400724074737752,-0.2197557677930365,3326,875,0,0,0
0.7246933723555468,1.4356592275241469,908,1699,0,0,1
-0.4757546487157558,-1.9028872015669296,2114,2944,0,0,0
-0.24251358131399028,-1.3609733122313554,3896,612,0,0,0
-0.2736628981006848,1.7782474941463298,1627,667,1,1,1
-0.037371421325103626,0.6868437219864861,2873,3038,1,1,1
0.6043146983951329,-1.3866490361275214,1522,334,0,0,0
-0.8836479932720027,0.2865270472548779,835,2750,1,1,0
-0.7389893393904428,0.37132955796056827,358,71,0,0,0
0.7562347003516222,-1.1827257266727311,138,428,0,0,1
0.6740942742095363,-0.10097142293728338,299,4845,1,1,1
-0.8400708366541142,0.5705285544701325,1556,2347,0,0,0
-0.5374431886538734,-0.9767730868860791,1003,847,1,1,0
-1.04336524984357,1.1647669648350683,382,2155,0,0,0
-0.7706894903870396,1.8854760022894286,941,4469,1,1,1
-1.4281738440415448,-0.3437012920929287,4446,3429,0,0,0
-1.449226811612383,0.06920354984638533,4854,2756,0,0,0
0.5469501675975181,-0.6984702174995711,761,2659,1,1,1
-0.21416589240504447,0.09921405933700334,1705,3475,1,1,1
-0.45986061746658013,0.6553563302389465,1873,3055,1,1,1
0.6690564912896796,0.5814124706369014,2550,2151,0,0,1
-1.9050175323414988,-1.0485989256823085,2086,1426,0,0,0
2.877376321174375,-0.751350642529212,2197,4099,1,1,1
1.3687620363944066,-0.24943726085178988,898,4042,0,0,1
0.2199466323840913,-0.9013101952438558,3999,2193,1,1,0
-0.4091151264511383,-1.3661366580322254,3615,154,1,1,0
-1.4645151109638475,-0.5246226978803563,1402,4385,0,0,0
0.2774594827446683,-1.6802649686836417,3873,43,1,1,0
-0.09779871825503793,-0.49850081204693963,3785,4975,1,1,0
-0.5335044805554852,0.026983611711148412,4386,1774,0,0,0
-1.0086795605076089,0.9204383025362698,2955,2264,1,1,0
1.326455550529127,1.4123734520634663,1512,1457,0,0,1
0.3309513166603369,1.7838825824076718,1188,1766,0,0,1
0.574074597324618,0.10453018964477556,2989,4623,1,1,1
-0.5872070380000858,1.712499228953761,2080,2653,0,0,1
0.34169164120421486,-1.5749084283980694,4983,1500,1,1,0
-0.29681745543869364,-1.5336956241610673,3437,1033,1,1,0
0.46407508226506755,1.4296437125262016,108,4302,0,0,1
-1.4360943358203802,-0.581050795676669,4698,1726,0,0,0
0.7956324971381469,1.3283279159899837,2827,2213,1,1,1
0.5788333615009084,-1.637104487381367,4747,4685,1,1,0
0.6462061448035575,0.2932658594441751,58,4365,0,0,1
0.29127174466057454,0.5925498119823281,76,2360,0,0,1
0.2641461354057977,-0.5098596742072397,796,52,0,0,0
-0.8112630462733899,0.0664955028977212,368,2903,0,0,0
0.2401835703913124,0.5579439415377002,4905,1021,1,1,1
-1.4062911344319649,1.725888249615847,785,336,1,1,0
0.07221799547958456,-1.3651050864371044,2088,4841,0,0,0
1.2834151398611653,1.0310706245117374,2314,1980,0,0,1
0.29570259251836917,1.3046760771615493,3384,2358,0,0,1
-1.541536676082062,-1.0588799917128027,3605,3072,1,1,0
0.47343533048010306,-1.445432473242575,4111,597,1,1,0
-0.10819096850701256,0.0010531114401178953,1902,3824,0,0,0
-0.9974190645133726,0.4709371350348876,1703,2206,1,1,0
0.5201219009285244,0.6822365313902048,121,562,1,1,1
-0.37597777535412397,-0.7531299773543487,1844,1572,0,0,0
-1.5941230366174726,-0.43639929923943677,2369,4783,1,1,0
-0.5088570957043183,-0.39198806518688833,3728,1078,0,0,0
1.1944427918972336,-1.9272400202017528,910,4353,0,0,1
0.08287122624077994,-0.9842046073389981,124,1314,0,0,0
-1.4129519370419075,-1.5545090722517823,2572,2050,0,0,0
-1.027334421958086,0.2800711845364772,1586,1161,0,0,0
0.6296280941089262,0.5540243148989451,1257,4103,1,1,1
0.22000735109657193,-1.3139909252368875,3441,3182,1,1,0
-0.2679169069882054,1.6123826230703657,3480,4932,0,0,1
-0.24298440596068124,-0.47516628099576275,4108,808,0,0,0
0.08065945592967841,-0.528190675992636,1178,526,0,0,0
-0.8819504920379694,0.804796287640833,3463,4004,1,1,0
0.04769152865466723,0.5742669103194755,3469,3431,1,1,1
-0.8281611621716792,-0.8599302304295701,3467,1095,1,1,0
-0.20146603337573477,-1.143986391710906,2103,515,1,1,0
-1.505837380621235,-0.8749414995369573,442,3021,0,0,0
0.12339786506338923,-1.0630032455878442,2227,1786,1,1,0
-2.042221337574544,-0.2676081353645053,4416,3227,0,0,0
-1.21520629510803,-0.46688121894449525,925,4124,1,1,0
0.5162788280693881,0.08052095396684532,4020,901,0,0,1
-0.9912736467162825,-0.2534686081382995,2145,3723,1,1,0
-0.15825721005509633,-1.8415066703506096,4770,3502,0,0,0
-0.6507321558497119,1.068703592582172,1411,727,1,1,1
-0.3450160324759937,-0.17323865199801547,3466,1380,0,0,0
1.7052355960665468,0.3780097937953559,2072,4867,0,0,1
1.5198260356938393,-1.862173422763512,1509,602,1,1,1
-1.3893046577126063,-0.4724934826093184,1227,3238,1,1,0
0.8626380731807392,0.35556543303148663,4072,4352,0,0,1
0.7045058016521241,0.016886669603488853,2585,1884,1,1,1
0.7570541617967802,1.7617924109015541,4450,1578,0,0,1
0.20944648739323252,-0.9505183300305701,2951,1414,1,1,0
2.671595926929478,-1.0295433732646668,3885,1731,1,1,1
0.32112501181746084,-0.6382896476293242,324,4113,0,0,0
0.30194811621734197,-0.8856182278556773,3977,3843,1,1,0
2.656287755736767,0.7440768540595804,3576,4282,0,0,1
-0.0697064777383344,-0.19161103397957446,2211,2130,1,1,1
-0.11520569831299925,1.1691559307762276,3298,3571,0,0,1
-0.06370810279816452,-0.13454157752721815,3035,431,1,1,1
-0.19339086267415387,-0.7696146464179572,1498,2804,0,0,0
1.2819497894652963,-1.1708689573922662,1502,4681,0,0,1
1.287618200258908,0.7710290211976779,1006,2981,0,0,1
-0.3260160707409146,-1.1716877598624822,4179,2685,1,1,0
0.3148103038157652,0.8500498451681731,3013,1971,1,1,1
-1.3546074278546159,1.494986705530786,3516,2189,0,0,0
0.4596313111731831,0.3532826896254848,1467,228,1,1,1
1.1720631544709914,-1.2251362556339926,1225,1458,1,1,1
-0.17745293489376457,-0.40157273063462084,3167,2690,1,1,0
-0.07581042576280003,-0.5074290704061717,2267,3544,1,1,0
1.7219511490078885,-0.4700211808648409,3808,623,0,0,1
-1.194964650716775,-1.6335384446063699,1216,3700,0,0,0
0.9267255713574144,-1.8552827115021662,3976,1533,0,0,0
-0.8166355680453375,-0.2808671915967852,4584,3872,0,0,0
-0.4364283889534487,-0.35430753932826325,420,3616,0,0,0
1.3398362696394988,1.910307677903908,3422,998,0,0,1
1.0341987367316972,2.405038161836317,6,3039,0,0,1
-0.5742441619445803,-1.7208458735712366,932,915,0,0,0
1.7114582009662687,-0.5670396350963313,1691,3905,1,1,1
-1.567401346406093,-0.43833142611721715,439,1896,1,1,0
-0.7709253893781448,-0.07069224896124496,1313,3229,1,1,0
0.3112383843810799,-0.019384172212567,678,4193,0,0,1
0.9739628486370788,0.4799862712951426,1943,4974,1,1,1
1.1330377135147196,-0.6965890735975219,4610,2196,0,0,1
-0.4975983926527375,-0.9427570290376189,3303,264,1,1,0
2.4306171723859866,-0.6232156012282596,2268,1721,0,0,1
0.45595623544641667,1.211691428644082,4633,2122,1,1,1
0.34537782820992,-0.6690370933799561,4080,803,0,0,0
-2.1337806914350854,-0.6551842776045642,2518,3225,0,0,0
2.54477086020127,-0.3685162110555474,2439,198,1,1,1
-0.14030814533216243,-0.7076548261104605,4037,687,1,1,0
1.0917176333578906,0.5770104641499356,1893,1621,1,1,1
-0.32037093321387305,0.5282441679146279,4244,2608,0,0,0
2.049280278301699,-0.39725369658201354,4829,4001,1,1,1
-1.2032497541563412,-0.8721069990264549,2640,577,0,0,0
-0.05851258096897184,-0.7401383395639708,194,675,0,0,0
-1.4474055592829025,1.1375252213646512,1474,2911,0,0,0
-1.6237295005924206,-1.0445698784972155,4616,3082,0,0,0
0.24120614045436364,0.732434028843848,1211,4538,1,1,1
-1.0532246530722567,0.7944090203998897,2438,433,0,0,0
-0.3197264561887029,0.18987161355896323,1657,411,1,1,0
0.5145693565204095,0.45476205751780147,2700,1016,0,0,1
-1.4740095309860954,-1.1723521282159577,3082,2019,0,0,0
-0.9821610852503512,0.7000397102069071,2705,257,1,1,0
0.3450502063711706,-1.7259779494576797,4226,4687,0,0,0
0.5344234093266441,-1.0435989018043454,2842,2555,0,0,0
0.017833567424946017,1.4968781931774788,2302,3838,0,0,1
0.5572560165867322,-0.24328157029004116,1130,3521,0,0,1
-1.336123930956951,-1.8986227732509362,1461,4916,1,1,0
-1.360400033314595,-1.3325753225453396,276,4787,0,0,0
0.4703406026261446,-0.8821443784153239,2222,235,0,0,0
0.044545746919126154,-0.5692631471460096,2331,4091,1,1,0
-1.324143908631021,-0.3297874396624641,4322,2654,0,0,0
-1.3394785500328001,-2.8936213330598703,1302,1886,0,0,0
0.2606593013484815,-1.5725809462653444,2517,3109,1,1,0
1.1416249631002418,-0.10124216861661055,222,3861,0,0,1
0.5630931565624688,-1.2348468708843396,2036,3386,0,0,0
0.03290226356286043,-0.7043011968056658,1924,2964,0,0,0
-0.7029263939358852,1.6615248261961106,573,3108,1,1,1
1.4189752750337685,-0.7937568821028173,1236,2584,0,0,1
1.0966666510468308,0.12821719385390992,3544,2070,0,0,1
0.22003839805005213,1.3362751940020676,2133,634,1,1,1
-0.16834925763865533,-1.361809792761289,1334,544,0,0,0
-1.2261831766107945,0.49078469170752365,2457,4492,1,1,0
-0.32442673232685115,0.5879539132103383,418,338,0,0,1
1.5747719902233406,0.1113424254697594,4914,2836,0,0,1
-0.7904106373471417,-0.20780372213638243,1104,1830,0,0,0
-0.36499652178380715,-0.21111469964199645,257,3589,1,1,0
1.090256230161534,-0.6009742244825481,295,2211,1,1,1
-1.2778003928025812,0.3735547744221058,2361,4531,1,1,0
-0.18953401617477256,1.198128659445027,386,294,0,0,1
1.3018363675735292,0.009486592034631716,3308,3261,0,0,1
-1.2961134745110205,-1.0860157923162899,4013,960,1,1,0
-0.8278606512611246,0.0882363880441588,2231,4278,1,1,0
-0.412189049955729,-2.4175626071575245,2554,2895,0,0,0
-0.25392947020960543,-0.20722142125289225,4335,1963,1,1,0
-0.21064900056221567,-0.08619394236916407,3515,90,1,1,0
0.8601329946422228,-1.138537877113496,1839,4087,1,1,1
-1.8159588136048093,-0.38110195920298195,4384,4978,0,0,0
-1.944232205590085,0.9483690800454138,1563,4473,1,1,0
0.17914206985784792,0.7395684777691847,2015,3317,1,1,1
1.5259736000235187,-0.15163724025002276,1400,313,0,0,1
0.47315351226229746,-0.32653381872250303,712,3231,0,0,1
0.24802116691549517,-1.666123591217417,2420,2441,0,0,0
0.7795783507707095,0.19624188143298155,2619,4670,1,1,1
-1.5595602692491528,-0.9066679476847607,209,1434,1,1,0
1.838303536016646,-0.8454219813153773,4944,4023,0,0,1
1.3514932434312632,0.20648249675981986,1289,3601,1,1,1
-0.4537203018854855,0.4453360522036588,449,1984,1,1,1
0.2775168638011177,2.0151569832916265,4091,4261,1,1,1
-0.70801734109366,0.4939949913097489,2569,3436,1,1,0
-0.9633827232568284,-1.0780364636482442,1820,588,0,0,0
-0.8463624178707629,0.17945801833503183,958,1697,0,0,0
-0.3417582469750632,-0.3476169800567379,1793,2069,1,1,0
-1.0547446487486076,0.4885792093906047,4786,4584,0,0,0
-1.3162515765791494,0.5493187245271365,654,394,0,0,0
1.4318711231607573,-0.8917263908589743,2407,376,1,1,1
0.05003186723899198,0.31220411112570823,3852,3329,0,0,1
-1.0454442926644283,-1.0734274696670096,1995,3417,1,1,0
2.053951171853338,-0.6936272439611534,1760,924,0,0,1
-0.9965244823704739,-0.5321288018691877,2354,500,0,0,0
0.9390588441698084,-0.4834605197869084,2741,3337,1,1,1
-0.39184764840725017,-0.9011158980568965,2617,2282,1,1,0
0.19717820665752844,1.878327042133165,411,2732,1,1,1
-0.7850698826649708,-0.2657061125552204,1774,817,0,0,0
0.521760492271146,0.8184197625010646,3978,4237,0,0,1
1.086412511876851,-0.20681435071508444,2186,806,0,0,1
1.3753936345553563,0.4941071478310059,2379,475,1,1,1
-0.3277544299815278,-0.3493440922789494,3963,2495,1,1,0
0.15640109308810538,-0.6804703378280511,4311,1854,1,1,0
-0.5854181924580348,1.635111189911511,4774,3572,0,0,1
0.029881000956547436,-0.508564454165587,3702,3492,0,0,0
0.4325206656260462,0.8111694787699372,3972,1178,0,0,1
-0.9915903873374873,0.2848073302706632,4765,4031,1,1,0
-0.5639777761066803,1.1784878705324933,3558,818,0,0,1
-2.0973496127372235,0.5132183157878569,4110,3089,0,0,0
-1.1124809123735566,1.4582068178238101,3497,1620,1,1,0
-0.8620690648335769,1.4590264022256505,3765,3949,1,1,1
0.8189540475296059,0.41259156273432085,430,781,0,0,1
-0.23227849731390926,1.2894964159182987,4484,3336,0,0,1
-0.02559123118869985,-1.9778800021226899,2321,2345,1,1,0
-0.7294029224688285,0.4213487598819341,1366,3121,0,0,0
-0.08648105083369952,0.583396127228342,1992,1857,0,0,1
2.0945496975328615,0.6552187292514031,2851,2452,1,1,1
0.9791117507213839,-0.3676370210652696,1176,1453,0,0,1
1.386488871549602,1.2154080793445174,3528,0,0,0,1
0.45710137787253174,1.3367843455839863,1476,2886,0,0,1
-1.258842703972752,-0.7178098666511673,3740,2797,0,0,0
0.48347781858970185,-0.7883033177099864,2045,3266,1,1,1
-1.6507400650792097,0.639035143005453,102,2579,0,0,0
-0.44676859717404266,1.2498192323522856,4331,1546,1,1,1
0.3334463924447134,-0.26174222594276114,2992,2739,0,0,1
-0.17109472254265076,-0.9997834800267844,1263,3541,1,1,0
-0.47274373086574967,-1.3096261001850964,2881,2627,1,1,0
-0.34014588604669477,0.35028689581636474,3138,1977,0,0,0
1.34829345291834,-0.02390018593120239,3622,3177,0,0,1
0.5404063271087718,-0.9146975412150369,3203,4550,1,1,1
-0.4359626170590592,0.7923168031858501,4278,116,0,0,1
-1.1365031548650735,-0.5312226381952714,3299,4139,1,1,0
0.7930301964079237,0.10215007056253621,4993,2284,1,1,1
-0.4090796085760422,0.08482480610070589,3633,1972,1,1,0
2.1086627269529186,0.06372059569152093,1643,1720,1,1,1
1.0129483192905013,0.31139681862787766,4505,4555,1,1,1
-0.5212764518782274,0.36688195456624423,0,4566,0,0,0
-0.3419323807200648,0.1902145325430085,1580,391,0,0,0
1.4181623769987293,0.7575443976121073,4422,2269,0,0,1
0.6448528489935474,0.4579238275511208,4116,274,0,0,1
-1.1048037195504943,-0.7957337524580378,1356,1129,0,0,0
-0.2223239201267361,0.8944112164062139,4201,348,1,1,1
-0.9200321557078255,0.0007171069630275003,4574,415,0,0,0
0.7090229846474106,0.09608792760946251,3733,859,1,1,1
0.04827810867599634,1.5462905095370933,2025,4525,1,1,1
0.918099112981688,0.542880061943411,2218,805,0,0,1
0.05084626870752467,2.027280784841293,396,101,0,0,1
0.2454775005575998,0.37382587282108865,4941,2717,1,1,1
-0.9630939071331792,-0.06361170507645879,1064,2943,0,0,0
-0.5409058050609987,-1.0044018628204539,3080,3335,0,0,0
1.077432497070691,1.3411958763478755,2153,2492,1,1,1
-0.7513578998479445,0.5273922178965752,818,141,0,0,0
1.6527696485222325,-0.36918391324955246,1812,1548,0,0,1
0.10754039078399744,0.5348682920450842,2552,1525,0,0,1
-0.36933341377239437,1.783786792282336,1552,4294,0,0,1
-0.9042700288367073,0.4675700278959496,4047,3263,1,1,0
0.4162700251988014,0.09663027407747111,816,4434,0,0,1
0.9058169518338707,0.764147742428155,1572,4177,0,0,1
-0.01715253153721484,-2.3692453639034508,4552,255,0,0,0
-0.8825630665427536,0.5886480234969851,1800,1171,0,0,0
-0.1050160129377141,1.0208197175049671,4287,3453,1,1,1
0.7569331678995685,1.717147346082376,381,3311,1,1,1
-0.09888213656127967,0.9895661164088635,2874,796,0,0,1
-1.5049118286895529,2.1306338827508693,4347,1968,1,1,0
-1.0125799137883578,-0.8303267576327982,4626,2468,0,0,0
-0.1800738797451951,0.12203045549115538,3503,1143,1,1,1
-0.310254695604294,-0.57868700197643,2311,466,1,1,0
0.27755975712748,-0.32986565629899944,1780,3259,0,0,1
1.023711153956119,-1.720164609063224,2726,1134,0,0,0
1.9070957063398344,0.17757700705492013,2437,2845,1,1,1
-0.6963584632209823,1.8640007358968642,2333,4389,1,1,1
-0.9723135215265258,-0.2815968421931567,864,3888,0,0,0
-0.7574144593629947,-0.9494100819832615,3638,4344,0,0,0
-0.07155616354631356,1.1766127469475949,3164,3049,0,0,1
0.1397509425745986,1.7126690611646653,554,4518,0,0,1
-1.6540030387898919,1.2550015004198758,1159,3462,1,1,0
0.2618619506543674,0.4615638411075089,1213,1556,1,1,1
-1.4225544940552683,-0.6992894425882374,3760,611,0,0,0
1.5597322569884302,0.8178069995349604,4213,2820,1,1,1
-1.2531821109004553,2.2895118678133977,48,3839,0,0,1
2.028860306752622,0.35638067820836,2367,1224,1,1,1
-0.7366569190895897,0.4261727076233764,700,4509,0,0,0
-0.1759397008762472,0.9688239865885604,652,1889,0,0,1
0.9185834558610858,-1.328190171860984,3933,4114,1,1,1
0.6326700116253614,1.4980348411159894,4409,165,1,1,1
-0.3144080066746981,-0.5582824983849588,3311,4946,1,1,0
0.5376846325872007,-0.8779332724277705,748,2115,0,0,1
1.2166846141553669,-1.1455085354448427,1455,4418,1,1,1
-1.3267491173217323,-0.4520383578283022,4195,4348,1,1,0
-1.0202564221791075,0.8796096203934027,2389,835,1,1,0
0.4551178518507398,-1.552145971530592,3494,976,0,0,0
0.7362474410211988,-0.2079650001416869,866,2009,0,0,1
-0.93178656741506,0.6591918136918944,752,4007,0,0,0
0.6463866451489868,-0.596966605638578,1644,2574,0,0,1
0.10616937150842684,0.4269820312311367,92,793,0,0,1
-1.3722413574439614,-0.8265783019225539,4824,474,0,0,0
0.26759382338522686,1.2809548274631515,3101,1375,1,1,1
1.0760545066304403,0.8323149274660077,2432,724,0,0,1
0.409334993976755,-0.23322155724413954,2629,3707,1,1,1
-2.2691784744875827,0.16421794370279866,1490,4438,0,0,0
1.8933377531756213,-0.23391267478328828,2895,3719,1,1,1
1.0521922477499828,0.16647908122918254,2177,499,1,1,1
-0.5378379362637521,-0.5725700657034033,729,3410,1,1,0
1.2311588401393416,-1.175405764840216,4759,3254,1,1,1
-1.6510390237620356,1.2412973457911454,2471,2044,1,1,0
-0.5706505117390893,-0.7890178979399965,2242,2703,0,0,0
0.3927371230273814,1.9599838066830257,1936,4190,0,0,1
-0.8714252992911347,1.998715635081713,1745,2423,1,1,1
-0.8145138701811783,2.1289768799816837,4746,4502,0,0,1
3.394893957565445,1.8662233316718855,4373,18,1,1,1
0.07927546577197617,-1.1999410877813106,3491,3535,1,1,0
-0.3661947292798362,-0.9142044225025892,1110,1207,0,0,0
-0.15254243372395904,1.632698244414863,3337,4904,1,1,1
