stable_1,stable_2,high_freq,target,Group,QI_1,QI_2,sensitive_attr
0.1827833715257684,0.19975995532903568,0.614979558514426,0,0,1,1,1
0.7599150041498024,0.34608443090645447,-0.3381890121610296,1,1,7,3,0
0.8494446644238326,0.8260310224132564,-1.0254095644888328,1,1,8,8,0
0.8384592356533048,0.8022190786532466,0.08207035936265727,1,1,8,8,1
0.1394923668730138,0.6367577549550439,-0.3616072908875483,0,0,1,6,0
0.9356665777276763,0.28006605300484144,-0.9207292228673407,1,1,9,2,0
0.41550355083763335,0.6512102218796854,1.9342765036394631,1,0,4,6,1
0.6840603638964643,0.2478562779278154,-0.13824527337001002,0,1,6,2,0
0.32684560477038127,0.7146725416405247,1.434638767230148,1,0,3,7,1
0.005616622855252662,0.6343326212950454,0.8971407259901576,0,0,0,6,1
0.18432038382341676,0.111174826854476,1.3267434735146404,0,0,1,1,1
0.8928351154064748,0.22475117281999268,-0.02617087508282767,1,1,8,2,0
0.28774220009595164,0.3692216666712622,-1.8095095397258134,0,0,2,3,0
0.7122264819769908,0.32745682402773213,1.2905807020479896,1,1,7,3,1
0.9034296578713277,0.8235470272943409,0.0718227009130311,1,1,9,8,1
0.7264606120626205,0.3654461080525494,0.1800287812356709,1,1,7,3,1
0.027904540397098887,0.5368531879300219,-0.0703423711162936,0,0,0,5,0
0.6177639941094255,0.26119079252021304,0.1417852348772236,0,1,6,2,1
0.2518090372140136,0.739498516587721,1.468114517847173,1,0,2,7,1
0.11392198144719934,0.1856423626363667,1.061632366741932,0,0,1,1,1
0.31752723215647594,0.9160233167739963,-0.5886466729099964,1,0,3,9,0
0.5292555761613386,0.5378154908086421,-1.8149773383748422,1,1,5,5,0
0.11610045251936196,0.7514255901447383,-0.274899182835068,0,0,1,7,0
0.9673618856426801,0.43295329255888537,0.8344542765902724,1,1,9,4,1
0.31484826020868006,0.8336383698576617,-0.6025047371843756,1,0,3,8,0
0.3328482639965916,0.5688426435125563,1.9960946639020982,0,0,3,5,1
0.3138057426539579,0.30167057946305265,-0.8692596435606894,0,0,3,3,0
0.9856021192008084,0.3769190363591389,-1.256312577469512,1,1,9,3,0
0.20401993416261976,0.036144208655435994,-0.32838201902020625,0,0,2,0,0
0.4755910202923487,0.6681777864851367,0.29404763355258057,1,0,4,6,1
0.5340764922160645,0.37746896539316066,-1.8894660207300884,0,1,5,3,0
0.6650980590139349,0.2798945531583328,-0.19188617011254352,0,1,6,2,0
0.288201287061565,0.22157056532464348,-1.7765642052959238,0,0,2,2,0
0.7782574330305314,0.7357961181367845,0.19492177211684103,1,1,7,7,1
0.7072471952246225,0.3227283683982006,0.6641848411994594,1,1,7,3,1
0.2720459669440902,0.6845148959415683,-0.7511020343099324,0,0,2,6,0
0.19387512027828635,0.258568817135191,1.1617157381253336,0,0,1,2,1
0.10091885237456699,0.5763735560398789,1.8249559784365261,0,0,1,5,1
0.4619087615684484,0.10043387940723025,0.30470468563660535,0,0,4,1,1
0.713768316728699,0.3150693117775748,0.597809596564451,1,1,7,3,1
0.7226110840653825,0.19400447846828506,1.1386637267102222,0,1,7,1,1
0.10544586610545081,0.626011749497861,0.6520397655085257,0,0,1,6,1
0.5226659904161615,0.8483055151525175,-1.7755112251191232,1,1,5,8,0
0.4699547793101889,0.19429687106393834,0.060927640424249294,0,0,4,1,1
0.6746890509878248,0.2641214649563448,0.22078722429816733,0,1,6,2,1
0.8061043969407954,0.5425671277968466,0.4508789583557039,1,1,8,5,1
0.25462665232541537,0.048261974636720884,0.3398318565385333,0,0,2,0,1
0.9497462735855514,0.14508943235663652,-0.2694818944772356,1,1,9,1,0
0.13532555739421048,0.5447672024081625,-1.3759306602087227,0,0,1,5,0
0.8591458837012524,0.7905615892336243,0.027380922762676008,1,1,8,7,1
0.5674722420816832,0.9152583102427752,0.16646463491457664,1,1,5,9,1
0.3151565717883692,0.597252279597574,-0.5304839036929111,0,0,3,5,0
0.2752033858558096,0.8468001315794751,-1.0052321995022322,1,0,2,8,0
0.6434452502919662,0.3129425742703008,0.8384828912381135,1,1,6,3,1
0.4877866820903365,0.6260673901133033,0.7905373792691295,1,0,4,6,1
0.6115991369074755,0.36962539883306056,-1.9353200232775984,0,1,6,3,0
0.13089495066408074,0.2824894783783899,-1.43707058911304,0,0,1,2,0
0.771934196694107,0.21331439149920872,-1.8578678321127264,0,1,7,2,0
0.005942843723529823,0.49535652826270093,1.3941027208251169,0,0,0,4,1
0.9168487852727761,0.2813921527947997,-1.3842885930102458,1,1,9,2,0
0.26666469879312227,0.2707107268529938,0.9396129784750002,0,0,2,2,1
0.5266093696283424,0.13554291916464545,-1.9487403797657108,0,1,5,1,0
0.6383069289693348,0.7024992860479103,0.3750094239042667,1,1,6,7,1
0.6726985139975504,0.16096089771535527,-0.09197809947539604,0,1,6,1,0
0.5962679167210166,0.061785557561306104,-1.5195299650065173,0,1,5,0,0
0.6680012953223041,0.3875944871427177,-0.4301341669721477,1,1,6,3,0
0.32175327195288117,0.8206765889465187,0.8847530943414788,1,0,3,8,1
0.04883640913914211,0.49023848559896444,0.3059406067437894,0,0,0,4,1
0.05404216751961144,0.8674516227574871,-0.6478784575088249,0,0,0,8,0
0.08623135325266862,0.05688763921826412,-0.4097845592247833,0,0,0,0,0
0.9556926395076487,0.8670511158569497,1.1174613117312115,1,1,9,8,1
0.24974620331112607,0.45400442216524506,-0.07714519322848956,0,0,2,4,0
0.6029321967069232,0.4306354906996186,-0.7895257812785106,1,1,6,4,0
0.4506364905187348,0.6050908015477722,-1.9559842764382105,1,0,4,6,0
0.596486898341737,0.7116792971674321,-0.18437457644399646,1,1,5,7,0
0.09299572194754191,0.01378408447806756,1.807829609156307,0,0,0,0,1
0.6399918687621287,0.18303789723546715,1.6786815237237973,0,1,6,1,1
0.657815073149805,0.44174650421161976,-0.0002354684297495302,1,1,6,4,0
0.738293737144718,0.02534393233025689,1.4840294249453065,0,1,7,0,1
0.016980005521031738,0.4672725349535912,0.6655175854740343,0,0,0,4,1
0.0157461141200832,0.07619356047967307,0.7653949778971157,0,0,0,0,1
0.6249644532088534,0.743875598486609,-0.08587922997181993,1,1,6,7,0
0.31174611976205935,0.43694210911551756,-0.5792914803198278,0,0,3,4,0
0.5442979735055561,0.6766646958939461,-1.0885037916411204,1,1,5,6,0
0.2720667755216929,0.19167074766288617,0.5895167932579483,0,0,2,1,1
0.37612768083956094,0.9856049749739699,-1.2738244797216234,1,0,3,9,0
0.4552827605969003,0.5150758611223275,-1.3142935383117962,0,0,4,5,0
0.3836727491738574,0.8055419748114945,0.33820455677554484,1,0,3,8,1
0.6228785810584808,0.4376737424017876,-0.8622897921864452,1,1,6,4,0
0.04897711890236711,0.8974480561400827,-0.2561889939971128,0,0,0,8,0
0.21907953146441606,0.7646035947363969,-1.9652027100337317,1,0,2,7,0
0.21963792042839314,0.28740164735007645,-1.7995929419282997,0,0,2,2,0
0.7841073484883612,0.38164481240849035,-0.8765795846740146,1,1,7,3,0
0.7259717144610912,0.7915664493498378,1.4728080275335806,1,1,7,7,1
0.8663855562714309,0.0023849126142474475,0.38419489059864664,0,1,8,0,1
0.35012551254155233,0.8989727034624675,0.5935962289788382,1,0,3,8,1
0.8259157869916892,0.7039310667565277,-0.3316993654865985,1,1,8,7,0
0.24104100993919508,0.6025117727651821,-0.460310823547266,0,0,2,6,0
0.13185706645575157,0.813905832697516,-0.1432630597663619,0,0,1,8,0
0.6137796706915595,0.9905442403321035,-1.5651007812316449,1,1,6,9,0
0.27954247635577045,0.7239439486712189,0.6155627386441884,0,0,2,7,1
0.8544524875245048,0.9938447631533438,-1.5116997666145053,1,1,8,9,0
0.331467924331022,0.7506730574814778,0.6271062606844133,1,0,3,7,1
0.5021513750546692,0.9526918790900278,1.3490662544162477,1,1,5,9,1
0.12891410554103755,0.40222380447893125,-0.0856787710519411,0,0,1,4,0
0.8754568417951749,0.636865114929169,1.4282013348405158,1,1,8,6,1
0.5567851923942887,0.16429662190353678,1.0774382550171264,0,1,5,1,1
0.5447633709916293,0.2482242447369858,0.4554224454097973,0,1,5,2,1
0.5429887825451936,0.42127440426482743,0.23806941726342046,0,1,5,4,1
0.802807040641069,0.6487872483491929,1.981960834324152,1,1,8,6,1
0.9203304329868399,0.29800587222550157,-1.941330923205658,1,1,9,2,0
0.4311872115944865,0.38869275675284454,-0.2525453321384046,0,0,4,3,0
0.4001174374378862,0.36529804216019857,-0.25389033151502993,0,0,4,3,0
0.19125954423802827,0.5841331454385921,0.7792210097974565,0,0,1,5,1
0.5723539582716759,0.34673869423131165,1.4825084147663974,0,1,5,3,1
0.6634840012750137,0.0764454981338939,0.15572367841258966,0,1,6,0,1
0.46315830246037215,0.9529688045753031,0.14180818598830403,1,0,4,9,1
0.5358538752418518,0.10138254339449615,0.06978843702060433,0,1,5,1,1
0.2076358611963245,0.5179198535802296,-1.3438847319702005,0,0,2,5,0
0.2352922255411266,0.24508743853032078,0.6608881113131264,0,0,2,2,1
0.5895437924925583,0.12108442634278127,-0.2985930128514499,0,1,5,1,0
0.11941803067121293,0.383444764590835,-0.8028527047692376,0,0,1,3,0
0.2424471019132517,0.18755605582200152,1.1663288399663814,0,0,2,1,1
0.9019113726606706,0.8213210549965901,0.36810854692525474,1,1,9,8,1
0.613864212523118,0.7206837105652923,-0.021411672198672682,1,1,6,7,0
0.12467871603652814,0.44206474909736737,-1.2449496557752726,0,0,1,4,0
0.2385492566633961,0.1414757662167626,-0.7162056858136155,0,0,2,1,0
0.5835281216099054,0.1011606904013822,1.399027859447689,0,1,5,1,1
0.4608191548253223,0.8089779683511206,0.21027169352527653,1,0,4,8,1
0.9241655813239527,0.10884759120464349,-0.3373021986230341,1,1,9,1,0
0.295397300164689,0.8910047972054116,-0.16916107588391138,1,0,2,8,0
0.4035459546880974,0.8273340759259116,0.5512089848802426,1,0,4,8,1
0.9599411443105338,0.5049120074241688,1.4178800594527536,1,1,9,5,1
0.47172191259305063,0.08824595628914633,0.7394121877145473,0,0,4,0,1
0.1748495574061102,0.7008030132828955,0.5231888624282086,0,0,1,7,1
0.8683147101724459,0.3168603086575441,0.5574336675718357,1,1,8,3,1
0.19182283152575474,0.08940418994525545,1.1180536876613534,0,0,1,0,1
0.23159876274920788,0.5037216707776461,0.20054480920284135,0,0,2,5,1
0.11906969838693071,0.30349428214299445,-0.8540149268491145,0,0,1,3,0
0.7330676829980676,0.1238989992675611,0.39674487842061634,0,1,7,1,1
0.9476236617245631,0.7814813348426266,0.09189597603689803,1,1,9,7,1
0.06071776107333682,0.49168406021545963,0.00839884116041878,0,0,0,4,1
0.08093737158373315,0.9313602858820274,-0.5860639400154657,1,0,0,9,0
0.9931618153300109,0.08552346654731158,-0.26134266461314626,1,1,9,0,0
0.8126506592748242,0.20482915923743616,0.19246534319567665,1,1,8,2,1
0.6222044127861329,0.5218146046633941,-1.255951467556506,1,1,6,5,0
0.7530711267273027,0.743727150264634,-0.33639917436376043,1,1,7,7,0
0.14484529328517093,0.16956446745759335,0.011016007289271434,0,0,1,1,1
0.21895136607256682,0.777879743338212,-1.5378226264709511,1,0,2,7,0
0.21926751414490353,0.3182632603684066,-0.6432546767818669,0,0,2,3,0
0.8320681642214494,0.5168349610254831,-1.0427911206346137,1,1,8,5,0
0.026441487212224613,0.2724606096744039,1.04845421922037,0,0,0,2,1
0.05209113438949886,0.7785712316069303,-1.3744813890493697,0,0,0,7,0
0.19862187557039457,0.054456602935801346,-1.1181341513246776,0,0,1,0,0
0.6238037541920043,0.8116014743010919,0.5117086743732976,1,1,6,8,1
0.13658514205459382,0.29534784932191893,-1.9954672587787932,0,0,1,2,0
0.9818620310528068,0.576483763159458,0.8351171219477228,1,1,9,5,1
0.6141855712033376,0.6558562372848908,-0.0979661868582199,1,1,6,6,0
0.9380716468151995,0.4383118600978173,-0.8311699519110933,1,1,9,4,0
0.910234726326829,0.6740829137176658,-1.0295005926504854,1,1,9,6,0
0.31863390057039687,0.21185963360991256,-0.5956715351056027,0,0,3,2,0
0.776157130352817,0.574299806801148,0.25081192633676874,1,1,7,5,1
0.6186474235329565,0.7388638035517908,-0.14978793088811104,1,1,6,7,0
0.6055241818366396,0.06405606979124567,-1.8845110841831823,0,1,6,0,0
0.003229888493556543,0.4012709629426269,0.888779409561216,0,0,0,4,1
0.33567237800549976,0.037779091956232747,1.1077160412587783,0,0,3,0,1
0.9535349804788726,0.2955982443576156,-0.2226659941832737,1,1,9,2,0
0.06224206829691803,0.3424274310186035,-0.19374526604411535,0,0,0,3,0
0.022583183257827044,0.9815998923856476,0.9841387994173987,0,0,0,9,1
0.24322248811018343,0.9766368184275585,0.9690000808659387,1,0,2,9,1
0.3193214177321867,0.7126143794367515,0.845713902056664,1,0,3,7,1
0.40834647212563613,0.4192413804844831,1.800717089367355,0,0,4,4,1
0.5094017273502238,0.18118227391255193,1.0252549029671958,0,1,5,1,1
0.23856855314551062,0.591174697501199,0.06447859435449807,0,0,2,5,1
0.9807641983846155,0.3344166684787191,1.0773597532088812,1,1,9,3,1
0.4266723339526386,0.9859865212189606,0.07852215423047498,1,0,4,9,1
0.9321583896562958,0.18696352743440892,-0.05263941528042415,1,1,9,1,0
0.4416973880462206,0.7049481730738252,-0.8542696660092748,1,0,4,7,0
0.3488001803856452,0.6507514087578593,1.3369668517791327,1,0,3,6,1
0.7701691739936929,0.21092266337192644,-1.8576438798433428,1,1,7,2,0
0.5977654058427672,0.9794293004696842,-0.45777221615710195,1,1,5,9,0
0.9922564372459372,0.49447476442762484,0.21368387603675854,1,1,9,4,1
0.4066880211309922,0.1220257242055145,0.5687930322225394,0,0,4,1,1
0.9399763270049181,0.5870192153785434,-0.03714422409514334,1,1,9,5,0
0.9086837928100165,0.9710146567200105,0.33276236344136323,1,1,9,9,1
0.10907170141833222,0.09154452600618246,1.5060794523416434,0,0,1,0,1
0.7240719758396206,0.45041173541462065,-0.014157513678564326,1,1,7,4,0
0.28816302522749027,0.09967933713478971,0.11948526482774435,0,0,2,0,1
0.11982445577569523,0.9126452476650094,-0.8457620422028844,1,0,1,9,0
0.9029491365981089,0.5631887196869205,0.8992402410339826,1,1,9,5,1
0.6877587793261499,0.7176159382626585,-0.24084425081767125,1,1,6,7,0
0.3292556795156937,0.16544300932983924,1.5550631151604215,0,0,3,1,1
0.799485465235837,0.9717204918346829,1.6219924505482894,1,1,7,9,1
0.02931972289377127,0.3243948101303409,1.4449303096087238,0,0,0,3,1
0.4897325193741967,0.5425967900172309,0.45237403184090175,1,0,4,5,1
0.31736142478272256,0.4564736054399158,-0.6716912809693996,0,0,3,4,0
0.9546330818934625,0.5110620994139878,0.7820039314982518,1,1,9,5,1
0.9403708453480304,0.7272361960952174,0.8304754161911009,1,1,9,7,1
0.5450931051843029,0.5962679252365064,-0.912099886095169,1,1,5,5,0
0.0944318395922521,0.716578372616972,1.6570761228773028,0,0,0,7,1
0.31865691754749026,0.9146016188675165,-0.43832409442886433,1,0,3,9,0
0.5996558546139212,0.6903345906729444,-1.7195265340023949,1,1,5,6,0
0.5307813369445339,0.7229009248054882,-0.03971255341169644,1,1,5,7,0
0.19994848041849111,0.6085166229458169,-1.2838646312578377,0,0,1,6,0
0.8540099266507536,0.6185761497184467,-1.416180131287577,1,1,8,6,0
0.11415848950467766,0.40935496871356747,1.2596974340980769,0,0,1,4,1
0.007552738238338463,0.4026916832477393,1.2850631785709217,0,0,0,4,1
0.597433108360375,0.10635758876896806,0.17169539939300393,0,1,5,1,1
0.5494434756579205,0.06217769667241857,-0.9927346259236265,0,1,5,0,0
0.05047493857306862,0.5004172665511172,-0.058646648026052794,0,0,0,5,0
0.6981931843222864,0.30185494909614285,-1.4719218732451071,0,1,6,3,0
0.7422092349960637,0.7738507933007638,-0.4894812290182223,1,1,7,7,0
0.7319851416827065,0.08578550438757493,1.4527648665632351,0,1,7,0,1
0.23659981170551936,0.07517026969810214,-0.18796231289950072,0,0,2,0,0
0.2484471573573186,0.633410284146047,1.2515137583012845,0,0,2,6,1
0.24010266950417714,0.20045883573816559,0.02816344774718027,0,0,2,2,1
0.9658863124897539,0.8898951935857484,1.82957420070036,1,1,9,8,1
0.03620751994370863,0.7096247572399689,0.4620582569579598,0,0,0,7,1
0.007674243421234794,0.48324433179768145,1.3955327887225937,0,0,0,4,1
0.6848970261788851,0.06563044860420075,-1.841442785705939,0,1,6,0,0
0.8930472188945224,0.5651333921762604,1.668195882053753,1,1,8,5,1
0.6613270109444636,0.7482974264135761,0.30756361386497555,1,1,6,7,1
0.3618172655313584,0.3211476042031127,-0.09141102092391429,0,0,3,3,0
0.8839154186607111,0.8783142408570079,1.9124298244569058,1,1,8,8,1
0.1389738387144941,0.49679377833464455,-0.10259185280920602,0,0,1,4,0
0.8654598515228994,0.6339770458151538,0.5588274365009542,1,1,8,6,1
0.9400290149282735,0.025647719709699035,0.6918710248404923,0,1,9,0,1
0.07679438841085984,0.3867108547118795,-0.6001244809011141,0,0,0,3,0
0.4706887484465426,0.6633978876086314,0.2850019330299673,1,0,4,6,1
0.2899792040484186,0.8826213186030457,0.06248404658730511,1,0,2,8,1
0.24551887157625185,0.2835678185227276,0.07189719422843888,0,0,2,2,1
0.9565039810366059,0.12077491361928427,0.6660144757995272,1,1,9,1,1
0.8933257915744885,0.49712979584577754,1.5881072324664953,1,1,8,4,1
0.8112586244497405,0.5759739368561394,1.7439336920860664,1,1,8,5,1
0.2579685078513152,0.10547690692990119,1.810689713880401,0,0,2,1,1
0.8558768979927545,0.16783454417493304,0.15699109145129797,1,1,8,1,1
0.7233701223415728,0.10865901660272004,1.6373492306876447,0,1,7,1,1
0.20626876713419873,0.9856360657490411,-1.0189155286780762,1,0,2,9,0
0.5321571577709523,0.9152435618539894,-1.8078809671143852,1,1,5,9,0
0.9156449921115078,0.247031209062207,-0.047436496044528154,1,1,9,2,0
0.6680727373286471,0.6514994822343623,0.9212978188416024,1,1,6,6,1
0.9721547475599581,0.0909969250833551,1.5339047096642258,1,1,9,0,1
0.42791376906844614,0.46025114297248804,-0.4513574786734459,0,0,4,4,0
0.04909713062277632,0.7257818434859376,0.29072283693105494,0,0,0,7,1
0.5888805495777037,0.9014725576625054,0.1518263531830315,1,1,5,9,1
0.010085418920659839,0.7834783165647144,0.5691156363880023,0,0,0,7,1
0.10908819726431707,0.8901743009547521,1.5062351484709882,1,0,1,8,1
0.5451603155923137,0.9030957118742663,-0.35214905999837987,1,1,5,9,0
0.6974191292146444,0.622702228663021,-1.1197276123882955,1,1,6,6,0
0.6108703488089839,0.5155869174350073,-1.379902992898547,1,1,6,5,0
0.3430860969639926,0.1884106850987568,1.3294702472661026,0,0,3,1,1
0.8713621029370443,0.6075446558321081,-0.4362298253462148,1,1,8,6,0
0.4323481400445123,0.8290263786986812,-0.37197039926854975,1,0,4,8,0
0.8086261147255003,0.11536181084603436,1.1535566066210619,0,1,8,1,1
0.07615527696091406,0.2308970998134794,-0.5584735551503174,0,0,0,2,0
0.4328468663690975,0.6998760438230986,-0.6001585739526333,1,0,4,6,0
0.19301235642118075,0.6513291200386259,1.227571916889581,0,0,1,6,1
0.12426796874985935,0.1545780275211578,-0.6927736371598376,0,0,1,1,0
0.2481045431615141,0.8786376699438386,1.7638914809685242,1,0,2,8,1
0.11121948504159684,0.6813117699518333,-0.38710551937396565,0,0,1,6,0
0.2667208947931733,0.29797241792747176,-0.35424371612883887,0,0,2,2,0
0.33275361706194095,0.14329148499670474,0.1039493710806344,0,0,3,1,1
0.12770258039909888,0.46269689719718476,-1.3427601362810289,0,0,1,4,0
0.7966932559195194,0.3486070990765061,1.1618331183180919,1,1,7,3,1
0.6728098178853031,0.6491102788523185,0.5900521990046708,1,1,6,6,1
0.4624760049238342,0.16328767173624592,-0.16852933270673542,0,0,4,1,0
0.1894227694955879,0.06666429651727479,-0.2872260501306817,0,0,1,0,0
0.8091437516597624,0.9897001107797134,0.35227697168288186,1,1,8,9,1
0.3265400462134641,0.11026796009529238,1.403676530203155,0,0,3,1,1
0.13697288083787207,0.44024693136592896,-1.614168990566371,0,0,1,4,0
0.16781016599308007,0.741724093269167,1.101913968827665,0,0,1,7,1
0.14664828026308063,0.9827166329450306,-0.8184030279229344,1,0,1,9,0
0.7664371666726416,0.44111290787243496,-1.6665435006180829,1,1,7,4,0
0.8745945662351996,0.7766907026259807,0.11133463120573261,1,1,8,7,1
0.7210298600288851,0.19506070809657106,1.0089175716364733,0,1,7,1,1
0.7555652796050191,0.6120120799206459,-1.650017354867881,1,1,7,6,0
0.2573481057405711,0.5894020814040571,0.9577323336759711,0,0,2,5,1
0.3915358726479298,0.7656230928477217,-1.092859653511708,1,0,3,7,0
0.14049398864155227,0.12452283643740836,-1.4819953483788106,0,0,1,1,0
0.5637418628287012,0.8316983730803755,0.36557360246521964,1,1,5,8,1
0.8262796723855561,0.8258926114888282,-0.2263777591348946,1,1,8,8,0
0.4377919203207995,0.9275030796581969,-1.3804727260155851,1,0,4,9,0
0.7181593095808105,0.8281510519324181,0.510807849607797,1,1,7,8,1
0.09203326320661531,0.3640273511041192,0.13184810273909497,0,0,0,3,1
0.366163030681253,0.8336265133257412,-1.5083129566698736,1,0,3,8,0
0.7694624894896683,0.684226205819192,-1.9279191600542314,1,1,7,6,0
0.5858263532339065,0.599481137798776,-0.4860927721073287,1,1,5,5,0
0.10590848505681383,0.4853162586869756,1.7174143168037501,0,0,1,4,1
0.32526977680578706,0.059635005887037296,-0.2219528497425739,0,0,3,0,0
0.3753944318793587,0.281849679033194,-1.511167375743507,0,0,3,2,0
0.5952858934976855,0.09560464780173628,0.5004050384626351,0,1,5,0,1
0.24059488255806094,0.9159890081945083,-0.4658009490503794,1,0,2,9,0
0.3236670601191257,0.16429924726037237,1.2353623231807556,0,0,3,1,1
0.2709355081941106,0.3373908943526919,1.26994915569612,0,0,2,3,1
